,DATA_PEDIDO,HORA_PEDIDO,VALOR_PRODUTOS,TAXA_ENTREGA,TOTAL_PEDIDO,FORMA_PAGAMENTO,AVALIACAO,STATUS,ID_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,ID_USUARIO,DDD_USUARIO,DATA_CADASTRO_USUARIO,PRIMEIRO_PEDIDO,BAIRRO_USUARIO,CIDADE_USUARIO,SO_DISPOSITIVO
20092,2016-09-06, 22:01,10.0,4.0,14.0,Cartão,0.0,Entregue,64,Lanchonete,48368,77,2016-06-14,Não,Centro,Vitória da Conquista,iOS
20093,2016-09-10, 00:06,30.0,4.0,34.0,Cartão,0.0,Recusado,64,Lanchonete,14472,77,2015-11-05,Não,São Vicente,Vitória da Conquista,Android
20094,2016-09-10, 18:39,16.0,4.0,20.0,Cartão,0.0,Entregue,64,Lanchonete,10392,87,2015-10-07,Não,Bem Querer,Vitória da Conquista,Android
20095,2016-09-10, 18:44,9.0,4.0,13.0,Cartão,0.0,Entregue,64,Lanchonete,4440,77,2015-06-06,Não,Candeias,Vitória da Conquista,Android
20096,2016-09-11, 21:22,17.0,4.0,21.0,Cartão,0.0,Entregue,64,Lanchonete,29000,77,2016-02-15,Não,Candeias,Vitória da Conquista,iOS
20097,2016-09-12, 21:10,33.0,4.0,37.0,Cartão,0.0,Entregue,64,Lanchonete,48760,77,2016-06-18,Não,Brasil,Vitória da Conquista,iOS
20098,2016-09-15, 21:20,46.0,4.0,50.0,Cartão,0.0,Entregue,64,Lanchonete,25704,77,2016-01-25,Não,Candeias,Vitória da Conquista,iOS
20099,2016-09-18, 22:29,15.0,5.0,20.0,Cartão,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
20100,2016-09-18, 23:09,10.0,4.0,14.0,Cartão,0.0,Entregue,64,Lanchonete,36912,77,2016-04-01,Não,Candeias,Vitória da Conquista,Android
20101,2016-09-19, 18:13,8.0,4.0,12.0,Cartão,0.0,Recusado,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20102,2016-09-19, 18:53,15.0,4.0,19.0,Cartão,0.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20103,2016-09-19, 23:30,32.0,5.0,37.0,Cartão,5.0,Entregue,64,Lanchonete,59520,77,2016-08-31,Não,Urbis VI,Vitória da Conquista,Android
20104,2016-09-20, 19:56,43.0,4.0,47.0,Cartão,0.0,Entregue,64,Lanchonete,9440,77,2015-09-25,Não,Jd. Guanabara,Vitória da Conquista,Android
20105,2016-09-20, 20:14,9.0,4.0,13.0,Cartão,0.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20106,2016-09-20, 21:42,13.0,4.0,17.0,Cartão,0.0,Recusado,64,Lanchonete,800,77,2015-03-05,Não,Recreio,Vitória da Conquista,Android
20107,2016-09-20, 23:36,12.0,4.0,16.0,Cartão,0.0,Entregue,64,Lanchonete,48624,77,2016-06-16,Não,Recreio,Vitória da Conquista,Android
20108,2016-09-20, 23:58,10.0,4.0,14.0,Cartão,0.0,Entregue,64,Lanchonete,60264,77,2016-09-05,Não,Candeias,Vitória da Conquista,iOS
20109,2016-09-23, 19:55,15.0,4.0,19.0,Cartão,0.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20110,2016-09-24, 18:34,17.0,4.0,21.0,Cartão,0.0,Entregue,64,Lanchonete,10392,87,2015-10-07,Não,Bem Querer,Vitória da Conquista,Android
20111,2016-09-24, 20:24,8.0,4.0,12.0,Cartão,5.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20112,2016-09-26, 00:04,29.0,5.0,34.0,Cartão,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
20113,2016-09-28, 00:22,13.0,4.0,17.0,Cartão,0.0,Recusado,64,Lanchonete,29872,49,2016-02-22,Não,Recreio,Vitória da Conquista,Android
20114,2016-09-28, 19:18,37.0,4.0,41.0,Cartão,0.0,Entregue,64,Lanchonete,48600,77,2016-06-16,Não,Brasil,Vitória da Conquista,iOS
20115,2016-09-30, 00:08,29.0,5.0,34.0,Cartão,0.0,Entregue,64,Lanchonete,59520,77,2016-08-31,Não,Urbis VI,Vitória da Conquista,Android
20116,2016-09-30, 20:56,22.0,4.0,26.0,Cartão,0.0,Entregue,64,Lanchonete,36664,77,2016-03-30,Não,Recreio,Vitória da Conquista,Android
20117,2016-10-01, 20:07,8.0,4.0,12.0,Cartão,0.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20118,2016-10-02, 19:28,30.0,4.0,34.0,Cartão,0.0,Entregue,64,Lanchonete,58936,74,2016-08-28,Não,Candeias,Vitória da Conquista,Android
20119,2016-10-03, 21:57,18.0,4.0,22.0,Cartão,0.0,Recusado,64,Lanchonete,19200,77,2015-12-07,Não,Candeias,Vitória da Conquista,Android
20120,2016-10-04, 22:02,10.0,4.0,14.0,Cartão,0.0,Entregue,64,Lanchonete,19200,77,2015-12-07,Não,Candeias,Vitória da Conquista,Android
20121,2016-10-05, 21:10,8.0,4.0,12.0,Cartão,5.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20122,2016-10-07, 20:56,25.0,4.0,29.0,Cartão,0.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20123,2016-10-07, 20:57,20.0,4.0,24.0,Cartão,0.0,Entregue,64,Lanchonete,19200,77,2015-12-07,Não,Candeias,Vitória da Conquista,Android
20124,2016-10-07, 22:56,11.0,5.0,16.0,Cartão,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
20125,2016-10-09, 23:09,36.0,4.0,40.0,Cartão,0.0,Entregue,64,Lanchonete,57016,77,2016-08-17,Não,Boa Vista,Vitória da Conquista,iOS
20126,2016-10-11, 18:55,40.0,4.0,44.0,Cartão,4.0,Entregue,64,Lanchonete,18176,77,2015-11-29,Não,Candeias,Vitória da Conquista,Android
20127,2016-10-11, 21:16,26.0,4.0,30.0,Cartão,0.0,Entregue,64,Lanchonete,34968,77,2016-03-21,Não,Recreio,Vitória da Conquista,Android
20128,2016-10-11, 21:35,16.0,4.0,20.0,Cartão,0.0,Entregue,64,Lanchonete,51216,77,2016-07-10,Não,Alto Maron,Vitória da Conquista,iOS
20129,2016-10-11, 21:36,12.0,4.0,16.0,Cartão,5.0,Entregue,64,Lanchonete,3664,77,2015-05-20,Não,Recreio,Vitória da Conquista,Android
20130,2016-10-12, 20:28,9.0,4.0,13.0,Cartão,0.0,Entregue,64,Lanchonete,45176,77,2016-05-24,Não,Candeias,Vitória da Conquista,Android
20131,2016-10-15, 18:53,12.0,4.0,16.0,Cartão,0.0,Entregue,64,Lanchonete,29872,49,2016-02-22,Não,Recreio,Vitória da Conquista,Android
20132,2016-10-17, 18:49,23.0,4.0,27.0,Cartão,0.0,Entregue,64,Lanchonete,29872,49,2016-02-22,Não,Recreio,Vitória da Conquista,Android
20133,2016-10-17, 23:58,14.0,4.0,18.0,Cartão,0.0,Entregue,64,Lanchonete,29872,49,2016-02-22,Não,Recreio,Vitória da Conquista,Android
20134,2016-10-19, 19:15,21.0,4.0,25.0,Cartão,0.0,Entregue,64,Lanchonete,29792,77,2016-02-21,Não,Candeias,Vitória da Conquista,Android
20135,2016-10-19, 20:04,32.0,4.0,36.0,Cartão,0.0,Entregue,64,Lanchonete,25704,77,2016-01-25,Não,Candeias,Vitória da Conquista,iOS
20136,2016-10-21, 20:06,8.0,4.0,12.0,Cartão,0.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20137,2016-10-22, 23:41,8.0,4.0,12.0,Cartão,0.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20138,2016-10-24, 23:39,29.0,4.0,33.0,Cartão,0.0,Entregue,64,Lanchonete,49128,77,2016-06-20,Não,Mor. dos Pássaros,Vitória da Conquista,Android
20139,2016-10-25, 21:01,48.0,4.0,52.0,Cartão,0.0,Entregue,64,Lanchonete,27480,77,2016-02-06,Não,Ibirapuera,Vitória da Conquista,iOS
20140,2016-10-25, 21:26,8.0,4.0,12.0,Cartão,1.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
20141,2016-10-30, 18:23,13.0,4.0,17.0,Cartão,0.0,Entregue,64,Lanchonete,61176,77,2016-09-11,Não,Candeias,Vitória da Conquista,iOS
20143,2016-07-17, 22:32,20.0,3.0,23.0,Cartão,0.0,Entregue,280,Comida Japonesa,32192,77,2016-03-07,Não,Candeias,Vitória da Conquista,iOS
20147,2016-07-20, 19:53,20.4,3.0,23.4,Cartão,0.0,Entregue,280,Comida Japonesa,42256,77,2016-05-06,Não,Candeias,Vitória da Conquista,Android
20150,2016-07-24, 20:45,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,19704,77,2015-12-10,Não,Candeias,Vitória da Conquista,Android
20151,2016-07-25, 18:37,36.4,3.0,39.4,Cartão,0.0,Recusado,280,Comida Japonesa,32192,77,2016-03-07,Não,Candeias,Vitória da Conquista,iOS
20152,2016-07-27, 19:58,36.4,3.0,39.4,Cartão,0.0,Recusado,280,Comida Japonesa,32192,77,2016-03-07,Não,Candeias,Vitória da Conquista,iOS
20153,2016-07-27, 20:40,29.0,3.0,32.0,Cartão,0.0,Entregue,280,Comida Japonesa,32264,73,2016-03-07,Não,Recreio,Vitória da Conquista,Android
20154,2016-07-28, 21:19,30.3,3.0,33.3,Cartão,0.0,Entregue,280,Comida Japonesa,4344,77,2015-06-04,Não,Centro,Vitória da Conquista,iOS
20156,2016-08-04, 20:56,43.7,4.0,47.7,Cartão,0.0,Entregue,280,Comida Japonesa,34184,77,2016-03-16,Não,Jd. Guanabara,Vitória da Conquista,iOS
20157,2016-08-04, 22:31,38.8,3.0,41.8,Cartão,1.0,Entregue,280,Comida Japonesa,15648,77,2015-11-14,Não,Recreio,Vitória da Conquista,iOS
20159,2016-08-08, 20:06,24.4,3.0,27.4,Cartão,0.0,Entregue,280,Comida Japonesa,41840,77,2016-05-03,Não,Centro,Vitória da Conquista,PC
20160,2016-08-08, 20:08,20.4,3.0,23.4,Cartão,0.0,Entregue,280,Comida Japonesa,7784,77,2015-08-24,Não,Recreio,Vitória da Conquista,Android
20162,2016-08-09, 20:25,40.0,3.0,43.0,Cartão,0.0,Entregue,280,Comida Japonesa,33480,77,2016-03-13,Não,Candeias,Vitória da Conquista,Android
20164,2016-08-09, 21:47,38.4,3.0,41.4,Cartão,0.0,Entregue,280,Comida Japonesa,1744,77,2015-03-23,Não,Jardim Candeias,Vitória da Conquista,Android
20165,2016-08-10, 18:50,24.3,3.0,27.3,Cartão,0.0,Entregue,280,Comida Japonesa,55552,77,2016-08-09,Não,Candeias,Vitória da Conquista,iOS
20166,2016-08-10, 23:19,20.0,3.0,23.0,Cartão,0.0,Entregue,280,Comida Japonesa,24264,77,2016-01-12,Não,Boa Vista,Vitória da Conquista,Android
20167,2016-08-11, 19:01,38.8,3.0,41.8,Cartão,0.0,Entregue,280,Comida Japonesa,36408,77,2016-03-29,Não,Alto Maron,Vitória da Conquista,iOS
20168,2016-08-11, 20:05,35.9,3.0,38.9,Cartão,0.0,Entregue,280,Comida Japonesa,19704,77,2015-12-10,Não,Candeias,Vitória da Conquista,Android
20169,2016-08-12, 21:27,30.9,3.0,33.9,Cartão,0.0,Entregue,280,Comida Japonesa,1032,77,2015-03-09,Não,Urbis I,Vitória da Conquista,Android
20172,2016-08-16, 20:55,40.0,3.0,43.0,Cartão,0.0,Entregue,280,Comida Japonesa,19112,77,2015-12-06,Não,Recreio,Vitória da Conquista,Android
20174,2016-08-17, 19:59,22.5,3.0,25.5,Cartão,0.0,Entregue,280,Comida Japonesa,4584,77,2015-06-09,Não,Candeias,Vitória da Conquista,iOS
20176,2016-08-19, 22:53,28.8,3.0,31.8,Cartão,1.0,Entregue,280,Comida Japonesa,28424,73,2016-02-11,Não,Alto Maron,Vitória da Conquista,Android
20177,2016-08-22, 19:29,35.9,3.0,38.9,Cartão,0.0,Entregue,280,Comida Japonesa,52504,77,2016-07-19,Não,Centro,Vitória da Conquista,Android
20179,2016-08-23, 19:09,22.5,3.0,25.5,Cartão,0.0,Entregue,280,Comida Japonesa,32264,73,2016-03-07,Não,Recreio,Vitória da Conquista,Android
20180,2016-08-23, 19:54,42.5,3.0,45.5,Cartão,0.0,Entregue,280,Comida Japonesa,1744,77,2015-03-23,Não,Jardim Candeias,Vitória da Conquista,Android
20183,2016-08-28, 20:21,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,19704,77,2015-12-10,Não,Candeias,Vitória da Conquista,Android
20184,2016-08-29, 19:40,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,58696,77,2016-08-27,Não,Alto Maron,Vitória da Conquista,iOS
20185,2016-08-29, 20:09,20.0,3.0,23.0,Cartão,0.0,Entregue,280,Comida Japonesa,32264,73,2016-03-07,Não,Recreio,Vitória da Conquista,Android
20188,2016-09-03, 23:17,6.5,3.0,9.5,Cartão,0.0,Entregue,280,Comida Japonesa,48368,77,2016-06-14,Não,Centro,Vitória da Conquista,iOS
20189,2016-09-03, 23:18,18.4,3.0,21.4,Cartão,0.0,Entregue,280,Comida Japonesa,48368,77,2016-06-14,Não,Centro,Vitória da Conquista,iOS
20192,2016-09-07, 20:53,19.4,3.0,22.4,Cartão,1.0,Entregue,280,Comida Japonesa,21160,77,2015-12-21,Não,Candeias,Vitória da Conquista,Android
20193,2016-09-10, 19:54,22.5,3.0,25.5,Cartão,0.0,Entregue,280,Comida Japonesa,32264,73,2016-03-07,Não,Recreio,Vitória da Conquista,Android
20194,2016-09-11, 20:21,22.5,3.0,25.5,Cartão,0.0,Entregue,280,Comida Japonesa,8808,77,2015-09-13,Não,Candeias,Vitória da Conquista,Android
20196,2016-09-12, 22:50,41.3,3.0,44.3,Cartão,0.0,Entregue,280,Comida Japonesa,8912,77,2015-09-14,Não,Guarani,Vitória da Conquista,Android
20197,2016-09-13, 19:54,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,61872,77,2016-09-13,Sim,Candeias,Vitória da Conquista,iOS
20199,2016-09-14, 22:28,22.5,3.0,25.5,Cartão,0.0,Entregue,280,Comida Japonesa,1744,77,2015-03-23,Não,Jardim Candeias,Vitória da Conquista,Android
20200,2016-09-15, 19:38,35.9,5.0,40.9,Cartão,0.0,Entregue,280,Comida Japonesa,62184,77,2016-09-15,Sim,Brasil,Vitória da Conquista,PC
20201,2016-09-16, 20:45,27.4,3.0,30.4,Cartão,0.0,Entregue,280,Comida Japonesa,36832,77,2016-03-31,Não,Candeias,Vitória da Conquista,Android
20202,2016-09-18, 21:56,40.8,3.0,43.8,Cartão,0.0,Entregue,280,Comida Japonesa,62696,73,2016-09-18,Sim,Candeias,Vitória da Conquista,iOS
20203,2016-09-19, 23:23,22.4,3.0,25.4,Cartão,0.0,Entregue,280,Comida Japonesa,59512,71,2016-08-31,Não,Bela Vista,Vitória da Conquista,iOS
20205,2016-09-20, 20:49,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,36544,77,2016-03-29,Não,Candeias,Vitória da Conquista,iOS
20206,2016-09-20, 21:35,25.4,3.0,28.4,Cartão,0.0,Entregue,280,Comida Japonesa,36832,77,2016-03-31,Não,Candeias,Vitória da Conquista,Android
20209,2016-09-28, 18:32,30.9,3.0,33.9,Cartão,0.0,Entregue,280,Comida Japonesa,64136,31,2016-09-28,Sim,Candeias,Vitória da Conquista,iOS
20210,2016-09-28, 18:49,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,19704,77,2015-12-10,Não,Candeias,Vitória da Conquista,Android
20212,2016-09-29, 21:54,21.5,5.0,26.5,Cartão,0.0,Entregue,280,Comida Japonesa,26984,77,2016-02-02,Não,Urbis IV,Vitória da Conquista,Android
20213,2016-09-30, 19:52,20.4,3.0,23.4,Cartão,0.0,Entregue,280,Comida Japonesa,64416,77,2016-09-30,Sim,Recreio,Vitória da Conquista,Android
20215,2016-10-02, 19:43,20.4,3.0,23.4,Cartão,0.0,Entregue,280,Comida Japonesa,42256,77,2016-05-06,Não,Candeias,Vitória da Conquista,Android
20216,2016-10-02, 20:16,24.4,3.0,27.4,Cartão,0.0,Entregue,280,Comida Japonesa,36832,77,2016-03-31,Não,Candeias,Vitória da Conquista,Android
20217,2016-10-02, 21:35,39.4,4.0,43.4,Cartão,5.0,Entregue,280,Comida Japonesa,7712,77,2015-08-22,Não,Mor. dos Pássaros,Vitória da Conquista,Android
20218,2016-10-02, 23:08,21.5,5.0,26.5,Cartão,0.0,Entregue,280,Comida Japonesa,26984,77,2016-02-02,Não,Urbis IV,Vitória da Conquista,Android
20220,2016-10-04, 19:04,35.9,3.0,38.9,Cartão,0.0,Entregue,280,Comida Japonesa,45424,81,2016-05-26,Não,Candeias,Vitória da Conquista,iOS
20221,2016-10-04, 20:42,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,60264,77,2016-09-05,Não,Candeias,Vitória da Conquista,iOS
20222,2016-10-04, 22:38,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,6192,77,2015-07-26,Não,Felícia,Vitória da Conquista,Android
20224,2016-10-09, 21:02,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,66272,77,2016-10-09,Sim,Candeias,Vitória da Conquista,iOS
20225,2016-10-09, 21:51,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,32448,77,2016-03-08,Não,Candeias,Vitória da Conquista,iOS
20226,2016-10-10, 23:36,20.9,3.0,23.9,Cartão,0.0,Recusado,280,Comida Japonesa,4432,77,2015-06-06,Não,Urbis I,Vitória da Conquista,Android
20227,2016-10-13, 21:32,29.2,3.0,32.2,Cartão,0.0,Entregue,280,Comida Japonesa,63704,73,2016-09-26,Não,Recreio,Vitória da Conquista,PC
20228,2016-10-15, 21:28,39.8,5.0,44.8,Cartão,0.0,Entregue,280,Comida Japonesa,67216,77,2016-10-15,Sim,Ibirapuera,Vitória da Conquista,iOS
20230,2016-10-17, 23:13,26.3,3.0,29.3,Cartão,0.0,Entregue,280,Comida Japonesa,19304,77,2015-12-07,Não,Boa Vista,Vitória da Conquista,iOS
20232,2016-10-19, 21:25,30.9,3.0,33.9,Cartão,4.0,Entregue,280,Comida Japonesa,68000,77,2016-10-19,Sim,Centro,Vitória da Conquista,Android
20234,2016-10-21, 19:59,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,12520,77,2015-10-25,Não,Bem Querer,Vitória da Conquista,Android
20235,2016-10-21, 20:22,22.5,3.0,25.5,Cartão,0.0,Entregue,280,Comida Japonesa,32264,73,2016-03-07,Não,Recreio,Vitória da Conquista,Android
20236,2016-10-22, 19:29,46.6,3.0,49.6,Cartão,0.0,Entregue,280,Comida Japonesa,16608,77,2015-11-18,Não,Espl. do Parque,Vitória da Conquista,iOS
20239,2016-10-26, 21:56,45.0,3.0,48.0,Cartão,0.0,Entregue,280,Comida Japonesa,8304,77,2015-09-01,Não,Bem Querer,Vitória da Conquista,Android
20240,2016-10-29, 20:55,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,31944,71,2016-03-06,Não,Candeias,Vitória da Conquista,Android
20241,2016-10-29, 21:21,19.4,3.0,22.4,Cartão,0.0,Entregue,280,Comida Japonesa,64416,77,2016-09-30,Não,Recreio,Vitória da Conquista,Android
20242,2016-10-30, 19:09,19.4,3.0,22.4,Cartão,5.0,Entregue,280,Comida Japonesa,624,77,2015-03-03,Não,Espl. do Parque,Vitória da Conquista,Android
20244,2016-10-31, 22:36,30.9,3.0,33.9,Cartão,0.0,Entregue,280,Comida Japonesa,4432,77,2015-06-06,Não,Urbis I,Vitória da Conquista,Android
20245,2016-11-01, 21:16,39.8,3.0,42.8,Cartão,0.0,Entregue,280,Comida Japonesa,624,77,2015-03-03,Não,Espl. do Parque,Vitória da Conquista,Android
20246,2016-08-02, 20:51,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,51904,73,2016-07-15,Não,Centro,Vitória da Conquista,Android
20247,2016-08-02, 20:59,20.5,4.0,24.5,Cartão,0.0,Entregue,304,Sopas,5464,77,2015-07-09,Não,Centro,Vitória da Conquista,Android
20248,2016-08-18, 18:11,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,23640,77,2016-01-08,Não,Patagônia,Vitória da Conquista,Android
20249,2016-08-20, 18:24,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,43024,77,2016-05-11,Não,Brasil,Vitória da Conquista,Android
20250,2016-08-29, 20:14,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,18280,71,2015-11-30,Não,Candeias,Vitória da Conquista,Android
20251,2016-09-02, 18:54,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,19304,77,2015-12-07,Não,Boa Vista,Vitória da Conquista,iOS
20252,2016-09-03, 20:21,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,27544,77,2016-02-06,Não,Candeias,Vitória da Conquista,iOS
20253,2016-09-11, 19:53,16.5,4.0,20.5,Cartão,5.0,Entregue,304,Sopas,8384,77,2015-09-03,Não,Alto Maron,Vitória da Conquista,Android
20254,2016-09-13, 18:58,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,56424,77,2016-08-15,Não,Candeias,Vitória da Conquista,Android
20255,2016-09-17, 18:45,33.0,4.0,37.0,Cartão,0.0,Entregue,304,Sopas,38104,77,2016-04-10,Não,Espl. do Parque,Vitória da Conquista,Android
20256,2016-09-19, 19:05,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,1944,75,2015-03-29,Não,Ibirapuera,Vitória da Conquista,Android
20257,2016-09-25, 21:03,20.0,4.0,24.0,Cartão,0.0,Entregue,304,Sopas,10392,87,2015-10-07,Não,Bem Querer,Vitória da Conquista,Android
20258,2016-10-02, 19:15,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,32264,73,2016-03-07,Não,Recreio,Vitória da Conquista,Android
20259,2016-10-04, 18:52,37.0,4.0,41.0,Cartão,0.0,Entregue,304,Sopas,8032,77,2015-08-27,Não,Candeias,Vitória da Conquista,Android
20260,2016-10-05, 22:03,23.5,4.0,27.5,Cartão,0.0,Entregue,304,Sopas,36832,77,2016-03-31,Não,Candeias,Vitória da Conquista,Android
20261,2016-10-12, 22:21,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,1944,75,2015-03-29,Não,Ibirapuera,Vitória da Conquista,Android
20262,2016-10-16, 18:21,20.5,4.0,24.5,Cartão,0.0,Recusado,304,Sopas,2088,77,2015-04-02,Não,Boa Vista,Vitória da Conquista,Android
20263,2016-10-27, 21:00,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,1944,75,2015-03-29,Não,Ibirapuera,Vitória da Conquista,Android
20264,2016-11-01, 20:46,16.5,4.0,20.5,Cartão,0.0,Entregue,304,Sopas,10392,87,2015-10-07,Não,Bem Querer,Vitória da Conquista,Android
20266,2016-07-11, 15:31,23.8,4.0,27.8,Cartão,0.0,Entregue,344,Restaurante,48760,77,2016-06-18,Não,Bela Vista,Vitória da Conquista,iOS
20268,2016-08-21, 13:26,46.0,4.0,50.0,Cartão,0.0,Entregue,344,Restaurante,44248,77,2016-05-18,Não,Recreio,Vitória da Conquista,iOS
20270,2016-09-11, 11:40,46.0,4.0,50.0,Cartão,0.0,Entregue,344,Restaurante,44248,77,2016-05-18,Não,Recreio,Vitória da Conquista,iOS
20271,2016-09-19, 12:19,35.0,4.0,39.0,Cartão,0.0,Entregue,344,Restaurante,1944,75,2015-03-29,Não,Ibirapuera,Vitória da Conquista,PC
20273,2016-10-18, 11:10,39.0,4.0,43.0,Cartão,0.0,Entregue,344,Restaurante,31544,77,2016-03-03,Não,Mor. dos Pássaros,Vitória da Conquista,Android
20274,2016-10-23, 14:36,44.6,4.0,48.6,Cartão,0.0,Entregue,344,Restaurante,24976,77,2016-01-19,Não,Candeias,Vitória da Conquista,iOS
20276,2016-07-06, 22:41,21.9,4.0,25.9,Cartão,0.0,Entregue,408,Lanchonete,12304,77,2015-10-24,Não,Boa Vista,Vitória da Conquista,iOS
20277,2016-07-18, 21:24,43.7,4.0,47.7,Cartão,0.0,Entregue,408,Lanchonete,19304,77,2015-12-07,Não,Boa Vista,Vitória da Conquista,Android
20278,2016-07-05, 21:45,36.75,2.0,38.75,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,14808,77,2015-11-07,Não,Brasil,Vitória da Conquista,Android
20279,2016-07-06, 20:45,21.9,2.0,23.9,Cartão,5.0,Entregue,424,Pizzaria/Esfiharia,46872,77,2016-06-06,Não,Ibirapuera,Vitória da Conquista,Android
20280,2016-07-09, 20:46,10.9,2.0,12.9,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,264,77,2015-02-28,Não,Ibirapuera,Vitória da Conquista,Android
20281,2016-07-11, 21:53,30.9,2.0,32.9,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,15176,73,2015-11-10,Não,Brasil,Vitória da Conquista,Android
20282,2016-07-17, 21:32,32.4,4.0,36.4,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,49056,73,2016-06-20,Não,Boa Vista,Vitória da Conquista,iOS
20283,2016-07-18, 21:52,43.15,4.0,47.15,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,24520,77,2016-01-15,Não,Boa Vista,Vitória da Conquista,Android
20285,2016-07-24, 20:49,26.4,4.0,30.4,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,53232,77,2016-07-24,Sim,Candeias,Vitória da Conquista,iOS
20286,2016-07-25, 21:55,19.9,2.0,21.9,Cartão,0.0,Recusado,424,Pizzaria/Esfiharia,22584,77,2015-12-31,Não,Ibirapuera,Vitória da Conquista,Android
20287,2016-07-25, 22:03,32.9,2.0,34.9,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,15176,73,2015-11-10,Não,Brasil,Vitória da Conquista,Android
20288,2016-07-27, 20:27,33.9,4.0,37.9,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,53856,77,2016-07-27,Sim,Candeias,Vitória da Conquista,PC
20289,2016-08-09, 19:02,24.9,2.0,26.9,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,35016,77,2016-03-22,Não,Ibirapuera,Vitória da Conquista,Android
20291,2016-08-10, 20:59,30.9,3.0,33.9,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,42440,77,2016-05-07,Não,Centro,Vitória da Conquista,Android
20292,2016-08-11, 20:36,25.8,2.0,27.8,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,15176,73,2015-11-10,Não,Brasil,Vitória da Conquista,Android
20293,2016-08-12, 21:54,39.0,4.0,43.0,Cartão,0.0,Entregue,424,Pizzaria/Esfiharia,9768,73,2015-09-29,Não,Candeias,Vitória da Conquista,iOS
20294,2016-08-13, 18:54,32.4,2.5,34.9,Cartão,5.0,Entregue,424,Pizzaria/Esfiharia,15072,77,2015-11-09,Não,Cidade Modelo,Vitória da Conquista,Android
20295,2016-08-13, 20:10,25.8,2.0,27.8,Cartão,5.0,Entregue,424,Pizzaria/Esfiharia,15176,73,2015-11-10,Não,Brasil,Vitória da Conquista,Android
